0|0.0
1|0.06722689075630252
2|0.15126050420168066
3|0.226890756302521
4|0.31092436974789917
5|0.37815126050420167
6|0.46218487394957986
7|0.5378151260504201
8|0.6134453781512605
9|0.680672268907563
10|0.680672268907563
11|0.7142857142857143
12|0.7142857142857143
13|0.7142857142857143
14|0.7142857142857143
15|0.7142857142857143
16|0.7310924369747899
17|0.7310924369747899
18|0.7983193277310925
19|0.7983193277310925
20|0.8403361344537815
21|0.8403361344537815
22|0.8403361344537815
23|0.8403361344537815
24|0.8907563025210085
25|0.8907563025210085
26|0.8907563025210085
27|0.8907563025210085
28|0.8907563025210085
29|0.9411764705882353
